Key,Japanese
tech.church_defence,聖母ソフィアの保護
tech.easier_divorce,離婚の弁明
tech.bishop_fix_relations,救済的和解
tech.detach_ex_bandit,新たな始まり
tech.knife_battle_stronger,短剣の達人
tech.stronger_weapon,耐久性を高める軟膏
tech.better_training,新兵
tech.moral_vs_bandits,盗賊のハンマー
knowledge.blocked_reason.contracts_required,{number_of_contracts} / {required_contracts}貿易契約
knowledge.blocked_reason.books_required,書物：{number_of_books} / {required_books}
knowledge.blocked_reason.soldiers_required,戦士：{number_of_soldiers}{required_soldiers}
knowledge.blocked_reason.matriarch_relation_required,女家長との関係性：{number_of_relation} / {required_relation}
map.maniac_in_bandit_camp,盗賊のアジトにいる正体不明の者
map.menu.quest.manuac_captived,正体不明の者は捕らえられました。
actor.part_of_nature.trader,貿易商
actor.action_task.church_defence,ラヴィング一族の加護
actor.action_task.bishop_fix_relations,憎悪の悔い改め
opinion_mind.repentance_of_hatred,憎悪の悔い改め
opinion_mind.church_defence_request,加護を求めることで弱さを露呈した
knowledge.blocked_reason.caravan_bring_required,領主の一人は{knowledge_name}を保有しているはずです。
input.not_bounded,未割り当て
input.key_already_used,キーは使用中です
opinion_mind.bishop_guest_accept,司祭を保護しました
input.action.quick_save,クイックセーブ
matriarch.church_defence_active,ラヴィング一族による加護終了までの残り日数：{days}
actor.part_of_nature.philosoph,学者
mind.fight_agains_bandit,盗賊のハンマー
opinion_mind.my_master,崇拝の対象
opinion_mind.my_puppet,操り人形
mind.made_gift_to_master,贈り物を渡す
mind.master_death,崇拝の対象の死
appoint.puppet_action_set,その結果、操り人形の忠誠心が低下します
display_event.puppet_become,{master}は{puppet}を思いのままに操っています。
display_event.puppet_reset,{puppet}はもう操り人形ではありません。
opinion_mind.forced_to_crime,犯罪を行うよう強要された
opinion_mind.forced_to_action,実行するよう強要された
actor.opinion.special.master,崇拝の対象
actor.opinion.special.puppet,操り人形
actor.relations.filter.puppets,操り人形
opinion_mind_interest.lust,貪欲な特徴
menu.army.new_army.create.build_hall,利用不可。屋敷を建設しよう。
opinion_mind.forced_puppet_rebellion,操り人形を使って反乱を起こす
map.lord_rebellion_puppet,操り人形の反乱
changelog.header,新着情報
display_event.check_problems,問題リストを確認しよう
display_event.lord_dead_in_hostage,{name}：囚われて死亡
mind.bad_hunt,狩り失敗
opinion_mind.bad_hunter,下手な狩人
display_event.bad_hunt_on_global_map,{name}：狩り失敗
beta_branch.title,ゲームブランチ
beta_branch.set,セット&リスタート
display_event.guest_role_revealed,{guest_name}：明かされた目的
opinion_mind.good_reception,領主を慈悲深いホストとして歓迎した
opinion_mind.bad_reception,領主をホストとしての資質が足りないと思った。
actor.action_task.slander,誹謗中傷
actor.action_task.praise,称賛
opinion_mind.made_a_gift,贈り物を渡す
guest_role.communicative,社交的
guest_role.duelist,決闘者
guest_role.provoker,扇動者
guest_role.puppet_master,操り人形師
guest_role.manipulator,操る者
guest_role.seducer,誘惑する者
guest_role.player,賭博師
guest_role.educator,啓蒙家
actor.action_task.donate_to_master,崇拝の対象に贈り物を渡す
building.fortification_gate,門
building.fortification_tower,防御塔
trait.puppet,操り人形
opinion_mind.slander_to_other,他人に恨みを抱いていた
mind.beer_drinking,酩酊：ビール
mind.prayed,祈りを捧げた
mind.sleepiness,眠気
trait.sleepiness,眠気
map.category.agression,攻撃
9map.appoint.sub_category.sudden_attack,奇襲攻撃
trait.sex_desire_weak,性欲
trait.sex_desire_strong,性的強迫観念
mind.sex_desire_weak,性欲
mind.sex_desire_strong,性的強迫観念
trait.malnutrition,栄養不良
mind.malnutrition,栄養不良
opinion_mind.sudden_attacked_me,突如攻撃された
opinion_mind.sudden_attack_traity,突如、卑劣な方法で攻撃された
opinion_mind.sudden_force_neutrality_me,中立の立場を強要された
menu.bodyguard,護衛
bodyguard.maximal_count,護衛（{current} / {maximal}）
bodyguard.minimal_battle_level,最低戦闘レベル
activity_state.bodyguard_watching,領主を護衛する
trait.on_bender,酔っ払いの昏睡
notification.on_bender,{name}：酒を飲んで騒いだ！
display_event.sudden_attack,奇襲攻撃！{faction_name}の軍が進軍中！
bodyguard.status.no_guards,利用可能な戦士がいません。
bodyguard.status.active,護衛は04:00までおこなわれます。
bodyguard.status.start_soon,護衛は23:00に開始されます。
bodyguard.appoint_line_1,護衛を割り当て
bodyguard.appoint_line_2,護衛 {current}/{limit}
actor.general,一般
actor.important_feelings,強い感情
opinion_mind.my_master_enemy,崇拝対象の敵
opinion_mind_interest.culture,魅力的な文化
trait.crimer,犯罪者
building.menu.terror_slaves,{count}囚人
building.menu.criminal,犯罪者
menu.migration.change,移住者：{count}
mind.crime_in_city,街での犯罪
opinion_mind.small_talk,何気ない会話を交わした
wolf.name,オオカミ
pig.name,ブタ
tech.philosophy_history,哲学の歴史
mind.slept_on_ground,地面で寝た
building.temple.preach.usual_preach,喜びの説教
faction.bums_in_rags,貧民
menu.buidling.church.mind_add,ムード+{moral_add}
menu.buidling.church.fanatics_new,狂信者を作る
menu.buidling.church.agnostics_new,無神論者を作る
menu.building.church.preach_cost,コスト：<hint=hint_resource_rune>{cost}</hint>（司教の懐に入る）。
trait.duelist,決闘者
trait.intriguan,陰謀家
display_event.bums_in_rags_can_attack,貧民が近隣で目撃された
actor.class.only_fists,非武装
display_event.bums_in_rags_attack_town,貧民が街を襲っている！
mind.was_in_patrol,巡回中だった
actor.deep_social_alias.small_talk_1,{name_initiator}と{name_target}が何気ない言葉を交わしました。
actor.deep_social_alias.small_talk_2,{name_initiator}と{name_target}が楽しいおしゃべりの時間を過ごした。
actor.deep_social_alias.small_talk_3,{name_initiator}と{name_target}が世間話を交わしました。
actor.deep_social_alias.small_talk_4,{name_initiator}と{name_target}は最新情報について語り合いました。
actor.deep_social_alias.small_talk_5,{name_initiator}と{name_target}が互いに楽しい時間を過ごしました。
mind.ceremony,式典に感銘を受けた。
building.menu.church.repeat_preach,毎日繰り返す
opinion_mind.king_bribe_me,贈り物をするよう命じられた
opinion_mind.seduce,誘惑する者の意見
building.menu.terror_nodody,処罰なし
building.menu.terror_criminals,服役囚{count}人
actor.action_task.make_puppet,操り人形にする
mind.overpopulation,人口過多
guest_role.parent,親
faction.unique_guests_piligrims,巡礼者
advisor.peasants_unhappy_2,農民が街を離れる
action_task.category.intrigue,陰謀
display_event.burned_library,図書館が全焼した！
display_event.bums_in_rags_attack_soon,貧民がこの街へと向かっている！
actor.action_task.donate_to_bishop,司教に報酬を渡す
advisor.deadly_enemy,極度の憎悪ある敵
building.menu.autoset_as_inspector,自動割り当て
display_event.clerk_autoseted,{building_name}：建物が建設されました。この建物には官庁の官吏が割り当てられています。
opinion_mind.matriarch_sudden_attack_fair,予告なく攻撃する
opinion_mind.matriarch_sudden_attack_unfair,予告なく近隣諸国を攻撃する
display_event.building_builded,{building_name}：建物が建設されました
display_event.bishop_study_discard,{study_target}：教育が中断されました
duel.is_bad,"</b>注意：</b>
キャラクター間の関係は敵対的なものではないため、決闘を始めることは暗殺未遂とみなされ、支配者が責任を負うことになります。

その結果、<hint=hint_relations_matriarch>女家長</hint>とあなたとの関係性は<red>{rel_de}</red>悪化します。"
mutator.without_bums_in_rags,貧民はいません
display_event.rings_inheritance,{heir}：遺産を相続した
notification.puppet_donate_to_master,{puppet} -> {master}：崇拝の対象にプレゼントを贈る
menu.army.create_squad.title,部隊結成
menu.army.create_squad,部隊を結成する
menu.army.hire_soldier,戦士を雇う
display_event.soldiers_cant_trait,戦士の訓練一時中断
building.menu.farm_autorefill,自動施肥
trait.planned_sex,予定日
menu.army.new_army.save_squad_composition,Сохранить состав
display_event.inspector_replaced,検査を再割り当て
display_event.knowledge_interaction_removed_by_blind,知識作業を中止
activity_state.sacrifice_ceremony.process,生贄に参加する
building.training_ground.training,訓練
building.training_ground.experience,命中1回の経験値：
building.training_ground.max_level,最高訓練レベル：
building.training_ground.trained,訓練した戦士：
trait.monogam_warning,"このキャラクターは<hint=hint_monogam>一夫一婦制</hint>の特徴を有しているため、既婚の場合、性欲を満たすことができる相手は合法の配偶者に限られます。

$既婚の場合は、配偶者のキャラクターへの態度が0を上回っていることを確認します。"
